Date,BNB_price,BNB_market_cap,BNB_total_volume,XRP_price,XRP_market_cap,XRP_Total_volume,LTC_price,LTC_market_cap,LTC_total_volume,ETH_price,ETH_market_cap,ETH_total_volume,BTC_price,BTC_market_cap,BTC_total_volume
2017-09-16 00:00:00 UTC,0.107250624,10725062.44,1.051223307,0.178489,6843953994,84819600,48.64087023,2576178911,447653727.6,244.8056118,23173710727,586258300.9,3606.275197,59757602842,1399781741
2017-09-17 00:00:00 UTC,0.154041291,15404129.09,14.67858722,0.178507,6844644183,49237300,48.72887672,2581584355,206604311.4,249.666546,23638636295,336444511.2,3553.432316,58889832717,846880197.9
2017-09-18 00:00:00 UTC,0.173491239,17349123.91,6.001766938,0.189366,7261019962,87804500,53.67176571,2844255092,332753265.9,287.9610957,27269907987,935880977.9,4012.285825,66500676482,1282809663
2017-09-19 00:00:00 UTC,0.168334191,16833419.06,3.878927407,0.183936,7052812901,54680000,51.94908938,2753686524,239846520.5,280.4456323,26563613423,518505103.9,3898.934732,64629619386,942656241.4
2017-09-20 00:00:00 UTC,0.166627925,16662792.49,40.6876186,0.18244,6995450513,34323100,50.27791059,2665888519,125455371.8,279.4176492,26471592195,322301352,3858.020951,63957210363,676074373.2
2017-09-21 00:00:00 UTC,0.095817027,9581702.73,20.5677018,0.171347,6570102275,43701200,46.3084211,2456108678,200857838.3,257.4650745,24396830727,470196974.1,3628.058588,60152757874,913652257.3
2017-09-22 00:00:00 UTC,0.094212981,9421298.085,135.8803468,0.173483,6652004721,37657700,47.66782053,2528929558,188910214.3,263.4697737,24969981051,343728639.3,3622.183039,60061814860,767837732.8
2017-09-23 00:00:00 UTC,0.088289632,8828963.159,0.793086265,0.177651,6811821854,32293700,48.62027892,2580178871,118569111.7,283.222159,26846246384,365565238.5,3763.411406,62411285738,578068211.8
2017-09-24 00:00:00 UTC,0.085454539,8545453.921,0.769098786,0.175581,6732450102,20622200,47.00506997,2495188085,65877415.91,280.6810447,26609714675,473679365.8,3672.30508,60907151775,429544014.4
2017-09-25 00:00:00 UTC,0.102506354,10250635.36,9.105908243,0.181323,6952620442,35564400,50.76190277,2695367290,174668224.8,288.0857009,27316005856,367147869.5,3866.705153,64137374772,800311260.8
2017-09-26 00:00:00 UTC,0.089657802,8965780.222,18.19319371,0.187749,7199017970,68676300,51.21643126,2720254831,149559785.7,283.9294531,26926232192,240690671.3,3852.935205,63915425115,544391497.6
2017-09-27 00:00:00 UTC,0.115055132,11505513.15,59.55401028,0.203149,7789513135,250229000,55.25331774,2935415772,186778754,302.1518454,28658972908,394839374.3,4134.212415,68589320813,936452128.6
2017-09-28 00:00:00 UTC,0.139552367,13955236.71,305.1864818,0.196986,7553200037,119123000,53.22902373,2828669207,169677846.9,294.313838,27919976584,344032408.7,4134.884951,68609525757,852500405.4
2017-09-29 00:00:00 UTC,0.132173288,13217328.79,2.619859439,0.193591,7423022694,72779800,51.79012111,2752998767,154896418.8,288.1145969,27336170625,401420308.3,4130.415246,68544241007,829225349.4
2017-09-30 00:00:00 UTC,0.171911647,17191164.68,204.6420958,0.196932,7551129470,54584900,54.38356599,2891711903,105840949.4,297.2689356,28209139741,234494285.9,4297.79117,71329258156,720251083
2017-10-01 00:00:00 UTC,0.101168157,10116815.72,123.5910785,0.203369,7797948780,40788800,53.99049575,2871664413,80305648.33,299.674889,28442001971,208656622.1,4347.578735,72162524814,682387248.1
2017-10-02 00:00:00 UTC,0.10787364,10787364.05,14.4432851,0.202849,7778009982,87714100,53.15837673,2828184160,76504280.02,295.8400297,28082506250,228753338.8,4383.325497,72763860755,738468959
2017-10-03 00:00:00 UTC,0.124432384,12443238.4,42.0851711,0.203454,7801208006,49127700,52.07234798,2771174863,67468069.39,292.2107207,27742435563,213674545.2,4319.069212,71707074499,760685985.7
2017-10-04 00:00:00 UTC,0.12880577,12880576.99,7.216328567,0.213899,8201709435,122758000,51.39603139,2735967869,61524791.32,293.0357028,27825239443,167895948.3,4231.464187,70259971868,573368922.9
2017-10-05 00:00:00 UTC,0.13059918,13059917.95,3.087251113,0.236733,9077252720,404202000,51.40244889,2737017560,54277539.95,293.7193461,27894664349,166289551.9,4290.380404,71244448103,713160614.1
2017-10-06 00:00:00 UTC,0.135643474,13564347.39,3.129625355,0.233753,9022197851,166435000,51.91891052,2765266436,44817534.72,307.7089806,29227935375,223872523.8,4347.54724,72202651601,623863525.1
2017-10-07 00:00:00 UTC,0.129375326,12937532.58,0.717800946,0.238596,9209123812,79461900,52.21251891,2781654943,38758320.36,309.5982491,29412044194,259031771.5,4405.016201,73165830198,468192424.4
2017-10-08 00:00:00 UTC,0.129938851,12993885.11,0.7209275,0.279843,10801140148,525909000,52.94602111,2821518985,81816121.4,307.0581369,29175396937,195574551.4,4562.321931,75788890435,771225396.3
2017-10-09 00:00:00 UTC,0.129938851,12993885.11,0.7209275,0.249302,9622344819,611117000,49.72308039,2650475474,123267165.6,295.9010451,28119791745,422803467.1,4758.72165,79061044586,1128809803
2017-10-10 00:00:00 UTC,0.14007955,14007954.97,8.465007187,0.259381,10012223697,383954000,50.57011903,2696289110,72947152.68,299.9170114,28506074217,262661724,4769.477347,79249573591,1134289150
2017-10-11 00:00:00 UTC,0.216452824,21645282.38,183.7412636,0.264808,10221708347,162503000,50.708732,2704369293,45029158.26,303.2474665,28827311270,179994094.5,4807.925895,79896727839,836737765.8
2017-10-12 00:00:00 UTC,0.239709604,23970960.38,3266.917394,0.250161,9656327534,241877000,59.33263137,3165114469,282760399.9,302.0199977,28715264953,389123581.4,5331.619302,88609513441,2084912155
2017-10-13 00:00:00 UTC,0.229889724,22988972.43,55.33504943,0.259367,9993809656,405766000,59.20621028,3159224553,304901933.6,337.9526134,32136884949,1062936137,5610.493162,93253757323,3174154333
2017-10-14 00:00:00 UTC,0.11216452,11216452.04,22.47233696,0.258943,9977472283,210881000,63.91116374,3411273192,259103876.8,335.3382448,31893398413,384671082.4,5679.216222,94406037194,2311782992
2017-10-15 00:00:00 UTC,0.109732214,10973221.37,1.865447633,0.265509,10230470368,283097000,65.29738471,3486368216,387907101.7,335.391355,31903683068,513925811.8,5684.047104,94500193338,1665374311
2017-10-16 00:00:00 UTC,0.183861634,18386163.4,1302.893456,0.255936,9861607946,962326000,64.4988055,3444713957,163880018.3,331.9672147,31583306699,536987705.6,5728.932751,95258545426,1060235880
2017-10-17 00:00:00 UTC,0.109290786,10929078.58,27.43197052,0.226969,8745464858,396170000,59.83183002,3196300543,164178399.5,317.8982125,30251186909,368660410,5643.859077,93855824390,1106795867
2017-10-18 00:00:00 UTC,0.108499996,10849999.58,5.967510521,0.219275,8449003197,362534000,60.79644893,3248727070,239507219.3,314.4565542,29930081748,459286354.3,5592.782224,93017336299,2100240730
2017-10-19 00:00:00 UTC,0.039817697,3981769.719,57.41791125,0.213848,8239892535,304018000,59.80946071,3196837027,134010762.7,308.4746839,29366946307,251750069.6,5696.380141,94752516352,1229468606
2017-10-20 00:00:00 UTC,0.101137585,10014036.88,0.809100683,0.210527,8111929295,183001000,59.97333457,3206470255,117595484.4,302.3564969,28790749977,270984513,5952.771359,99030673397,1843078157
2017-10-21 00:00:00 UTC,0.098516658,9754528.347,0.886649919,0.207555,7997413561,112474000,58.08103649,3106126321,109463825.6,300.693846,28638437009,291385148.3,6043.966731,1.00559E+11,1763987337
2017-10-22 00:00:00 UTC,0.044005391,4357149.81,16.3884116,0.203929,7857698201,77794100,56.54888451,3024954324,71828451.99,295.4882479,28148745034,227830530.5,6003.464019,99899292228,1799855390
2017-10-23 00:00:00 UTC,0.05965943,5907118.825,20.27026954,0.198939,7665425822,99132900,54.87817133,2936424320,142841886.1,289.4140251,27575920805,357572834.9,5959.983041,99188570754,2039339671
2017-10-24 00:00:00 UTC,0.05965943,5907118.825,20.27026954,0.207547,7997105309,221929000,55.84174923,2988783434,161693505.7,298.7557343,28472255904,522634263.3,5550.081585,92378194194,2240037527
2017-10-25 00:00:00 UTC,0.086999341,8614152.73,27.94503504,0.204953,7897154497,75572800,56.25756698,3011844880,87463926.72,298.4839668,28452391050,224745395.6,5704.874807,94967978387,1621897626
2017-10-26 00:00:00 UTC,0.045946645,4549361.145,9.401982482,0.203689,7848450631,38415300,55.73368265,2984462462,62105188.07,295.7078546,28192911057,175211825.2,5883.053184,97947023065,1501048614
2017-10-27 00:00:00 UTC,0.04672393,4626323.187,4.159280229,0.202493,7802366911,29633100,55.26493544,2960284615,55749742.96,297.9291297,28411617293,165062612.8,5775.516665,96164443214,1332315431
2017-10-28 00:00:00 UTC,0.04674182,4628094.61,3.693454616,0.20161,7768343562,26578600,54.43146186,2916489818,50084903.38,296.4649529,28278036785,178675171.4,5734.307454,95484533855,892992277.1
2017-10-29 00:00:00 UTC,0.049374219,4888738.9,2.362117554,0.202587,7805988876,62100300,56.85374883,3047128235,105808356.4,303.7411304,28978234226,400151389.5,6123.549771,1.01978E+11,1942980853
2017-10-30 00:00:00 UTC,1.299018594,128621027.1,2366136.909,0.202776,7813271336,35235700,56.14246067,3009883327,101003450.4,306.2494615,29223725936,245646777.5,6104.388709,1.0167E+11,1307795535
2017-10-31 00:00:00 UTC,1.28913197,127642112.8,3364798.053,0.200793,7736863295,43202900,54.94787261,2946614396,71091239.66,303.542117,28971625623,275058601.9,6368.651641,1.06082E+11,1800486324
2017-11-01 00:00:00 UTC,1.256013208,124362891.8,2105110.864,0.194131,7480166182,67053700,53.18318697,2852733226,65809140.22,292.3305387,27907457659,343876003.9,6714.788987,1.1186E+11,2095690343
2017-11-02 00:00:00 UTC,1.296947847,128415994.1,3545674.601,0.205095,7902625975,177140000,54.84768764,2942709089,189479345.4,287.0696687,27411044537,727168619.8,7059.793861,1.17622E+11,4363333286
2017-11-03 00:00:00 UTC,1.467717592,145324589.6,3208792.779,0.208601,8037717551,384713000,56.20849969,3016532110,121058847.6,305.8432727,29209850779,493531953.8,7234.738382,1.20547E+11,2826731065
2017-11-04 00:00:00 UTC,1.625944467,160991265.4,4666853.023,0.204145,7866021013,75498300,55.03892515,2954646748,63590993.27,299.9549104,28653533860,317726072.1,7390.535227,1.23155E+11,2043449643
2017-11-05 00:00:00 UTC,1.536939286,152178506.5,2709302.554,0.202402,7798860541,46527000,54.95874528,2951081659,63826454.67,297.5173231,28426818647,250477635.8,7416.267951,1.23597E+11,1942850009
2017-11-06 00:00:00 UTC,1.60531591,158948749.5,4669237.561,0.206486,7956223346,102457000,55.47516883,2979577254,108248831.9,301.3707946,28801102723,472946830.3,7103.046081,1.18389E+11,2653734035
2017-11-07 00:00:00 UTC,1.812623539,179475107.1,6148040.166,0.209832,8085149875,112888000,61.47069102,3302479496,350226331.6,295.2351134,28220768686,415882643.8,7166.741372,1.19464E+11,1829995407
2017-11-08 00:00:00 UTC,2.033702471,201365016.5,13176873.46,0.216912,8357953171,156998000,62.51797398,3359608516,296911144.5,308.9339866,29536454012,755752328.1,7461.824435,1.24396E+11,3478638875
2017-11-09 00:00:00 UTC,2.03466411,201460232.2,11367249.92,0.217419,8377488661,147850000,64.53757665,3469079129,234544854.6,322.3295205,30823742534,691815366.2,7186.292775,1.19817E+11,2330693501
2017-11-10 00:00:00 UTC,1.807016907,178919972,7770039.244,0.206187,7944702416,140712000,59.37131834,3192341284,236641632.2,301.3549334,28824163917,650505791.3,6656.839694,1.10999E+11,3886426126
2017-11-11 00:00:00 UTC,1.691563345,167488453.1,5531033.524,0.210117,8096131364,137105000,62.61217035,3367560018,225678506.9,316.258342,30256030132,618676053.6,6365.397852,1.06146E+11,3148369501
2017-11-12 00:00:00 UTC,1.524949742,150991373.7,9288920.952,0.196401,7567632776,243874000,58.91611215,3169837482,252693647.9,314.1661277,30062176933,1172943695,5866.513129,97832172888,6001017947
2017-11-13 00:00:00 UTC,1.673953735,165744855.1,6612122.25,0.203654,7865702051,133388000,61.16304184,3291569037,154318143.1,315.3439564,30181430682,783366133.9,6423.091402,1.07125E+11,4636291556
2017-11-14 00:00:00 UTC,1.582466769,156686364.6,743952.3393,0.20995,8108871643,127124000,63.33799073,3409481317,71548628.7,338.9376274,32446360785,507718197.4,6652.21678,1.10958E+11,1824550615
2017-11-15 00:00:00 UTC,1.522436864,150742563.6,4445617.402,0.212758,8217329354,100024000,63.88631542,3439837717,154600784.1,334.2869325,32007998529,518053273.6,7297.668836,1.21737E+11,2935591360
2017-11-16 00:00:00 UTC,1.595697778,157996419.8,5430129.007,0.223418,8629049387,1003870000,71.42738558,3846795635,341671323.6,330.0213156,31606240406,540577805.5,7814.944404,1.30381E+11,3413089663
2017-11-17 00:00:00 UTC,1.514546139,149961271.4,4107948.528,0.227181,8774387332,404303000,67.90577248,3658060740,300545245.8,333.351255,31931961400,408873409.2,7783.542465,1.29865E+11,3245859431
2017-11-18 00:00:00 UTC,1.672407529,165591759.1,4749664.506,0.228036,8807409905,144759000,69.80076052,3761256420,131948320.2,348.7472155,33413835154,437969175.2,7827.631469,1.30623E+11,2227536660
2017-11-19 00:00:00 UTC,1.601295075,158550630.6,4583141.59,0.230733,8911575846,193756000,71.45132808,3851421860,191868243.3,353.4357296,33870265876,892315491.4,8011.14743,1.33701E+11,1572771189
2017-11-20 00:00:00 UTC,1.620708536,160472835,3663548.049,0.239804,9261924103,212055000,72.26766674,3896665942,147064439.2,365.786816,35061352162,511630930.9,8220.509966,1.37213E+11,1706394366
2017-11-21 00:00:00 UTC,1.571719276,155622212.4,3126575.473,0.232854,8993489867,220314000,70.02211801,3776611985,185395856.4,361.0558226,34615252499,667087478.4,8114.13368,1.35455E+11,2901936853
2017-11-22 00:00:00 UTC,1.609842607,159396955.9,4314236.945,0.238634,9216730058,166264000,71.97782484,3883076465,113140280.1,379.4090573,36382569909,502690893.8,8257.123895,1.37857E+11,1528137247
2017-11-23 00:00:00 UTC,1.559993177,154461164.4,6363226.933,0.245077,9465577212,238979000,73.96571644,3991336733,242707934.1,412.5576115,39569679448,1357607759,8117.664348,1.35545E+11,1550586715
2017-11-24 00:00:00 UTC,1.691021047,167434757.9,9006421.317,0.24466,9449471475,214700000,77.81584401,4200192510,203760399.3,475.002015,45568623854,1710984792,8278.128436,1.3824E+11,2135298893
2017-11-25 00:00:00 UTC,1.850554616,183230814.8,9876816.027,0.253218,9780006000,212938000,89.49232212,4831648678,379755243,467.44639,44853255084,1062451149,8743.159378,1.46023E+11,2124257199
2017-11-26 00:00:00 UTC,1.843204429,182503043.4,5023436.498,0.249117,9621613608,134241000,86.68395636,4681443605,322438922.5,468.9980994,45011721610,848847109.5,9342.988641,1.56058E+11,3493015607
2017-11-27 00:00:00 UTC,1.969923794,195050034.6,5335874.684,0.253946,9808123449,195641000,91.99766819,4970050563,324943746.7,484.3626242,46496118378,982703878,9831.40293,1.64237E+11,3629754500
2017-11-28 00:00:00 UTC,1.988897155,196928662.9,4920545.999,0.298582,11532093893,711246000,97.46898886,5267271235,270399633.5,474.1828947,45528555887,640921145.7,10257.06742,1.71368E+11,3453118782
2017-11-29 00:00:00 UTC,1.788056215,177042598.1,14477217.16,0.240521,9289611414,546398000,85.84395412,4640544574,589885845.3,428.3454433,41136242462,1864835258,9875.892308,1.65021E+11,10258439068
2017-11-30 00:00:00 UTC,2.003252168,198350010.2,10636605.08,0.250447,9672982026,272495000,90.51631207,4894464375,349874931.3,454.1609815,43624717839,1302713009,10406.18772,1.73903E+11,7443964833
2017-12-01 00:00:00 UTC,2.093489952,207284814.1,7664189.331,0.255387,9863779006,184477000,99.62115771,5388083337,408707984.1,469.8634796,45142640782,731926955.7,10995.72355,1.83781E+11,5021611420
2017-12-02 00:00:00 UTC,2.118893738,209800144.6,3512076.328,0.255487,9867641293,118712000,101.3360772,5482074846,287291116.2,469.8570505,45151510929,571377802.8,11162.54503,1.86592E+11,3178820955
2017-12-03 00:00:00 UTC,2.262906971,224059470.8,7977301.982,0.251969,9731766035,133663000,101.0434993,5467654012,263006241.4,461.8804819,44394413397,513723192.5,11256.70183,1.88191E+11,5761492456
2017-12-04 00:00:00 UTC,2.574523406,254913860.5,11434113.28,0.252982,9792132095,104732000,103.4586735,5600053290,194036372.7,472.2527355,45400977761,559902818.6,11634.98496,1.94541E+11,3216349724
2017-12-05 00:00:00 UTC,2.657449647,263124719.4,11769440.87,0.245933,9527234149,173229000,105.5040826,5712653913,178291114.4,467.016663,44907252844,590010796.4,12174.25374,2.03585E+11,3131952574
2017-12-06 00:00:00 UTC,2.347370394,232422532.2,66.71413051,0.23525,9113383863,260916000,97.66539131,5289944153,68408100,448.3282222,43118585011,5911434.142,13876.47358,2.3208E+11,5086411370
2017-12-07 00:00:00 UTC,3.000450616,297086617.3,13305689.26,0.222823,8631972508,274201000,102.9308086,5577286103,384547067.3,451.8255819,43465282558,968306459.9,18491.18155,3.09299E+11,16482921408
2017-12-08 00:00:00 UTC,2.952039595,292293248.4,13897185.67,0.251643,9748434627,659633000,126.3870055,6851146729,1149765118,467.8816626,45019411222,1578944198,16908.00495,2.8285E+11,24144297784
2017-12-09 00:00:00 UTC,2.671253207,264491465.1,7365209.886,0.244248,9461958651,206400000,156.1024453,8464597807,1998936820,482.0355189,46391200044,1109058209,15266.42639,2.55422E+11,7307194000
2017-12-10 00:00:00 UTC,2.572175784,254681413.1,5362096.64,0.238779,9250094267,199457000,151.3237753,8208283233,830076638.8,446.6910581,42998769813,900203443.3,15808.5099,2.64523E+11,10474626173
2017-12-11 00:00:00 UTC,2.782347133,275491319,7373520.418,0.250616,9708649525,175432000,218.5143091,11856855841,2414991571,509.0008762,49007073663,1035160071,17106.50515,2.86279E+11,7710546750
2017-12-12 00:00:00 UTC,2.700899079,267426821.4,8214362.47,0.379427,14698677512,1521700000,320.9074113,17417444860,5741323285,661.8413323,63736319680,3691983512,17249.92021,2.88714E+11,4686094940
2017-12-13 00:00:00 UTC,2.818283776,279049549.8,10658715.91,0.478039,18518822064,2808790000,305.2770423,16573821243,2322306674,709.8831936,68377310761,2717113880,16525.04449,2.76619E+11,4407769522
2017-12-14 00:00:00 UTC,3.196990578,316546825.1,20455343.58,0.865028,33510444989,6367070000,277.6599948,15078855792,1179356486,704.6218437,67885165268,2551109083,16865.36166,2.82355E+11,4117594354
2017-12-15 00:00:00 UTC,4.040700365,400085906,31262864.45,0.76057,29463831396,3210330000,303.1061081,16465385473,2190411249,693.0970641,66789398252,1942292720,17978.63056,3.01031E+11,6146229229
2017-12-16 00:00:00 UTC,4.683667287,463748632.8,33269923.42,0.762863,29552660255,1346740000,300.8120156,16345841564,997015712,702.2446128,67685238861,1323743951,19665.39493,3.29316E+11,5116192713
2017-12-17 00:00:00 UTC,5.96773445,590889258.9,67378649.55,0.729334,28253775468,821122000,322.5187839,17530325629,1332507148,728.7004712,70249967413,1297439773,19423.58015,3.25311E+11,4251128480
2017-12-18 00:00:00 UTC,5.642974685,558733495.5,37999471.43,0.776894,30096209197,1318580000,360.6617617,19609011554,1489089627,798.115404,76958112624,2104028876,19188.05396,3.21409E+11,5411492205
2017-12-19 00:00:00 UTC,5.942776265,588418049.1,52886025.99,0.792545,30702515553,1455610000,355.4989451,19333013102,1730705298,829.9892018,80048859677,2383800980,18174.18676,3.0446E+11,6141309845
2017-12-20 00:00:00 UTC,5.342390247,528971428,30623659.41,0.774137,29989405374,1004990000,310.1493566,16871173773,1489073065,813.4036023,78466047306,2174389927,17059.88835,2.85822E+11,7509260354
2017-12-21 00:00:00 UTC,5.452619794,539885696.3,35118788.6,1.15914,44904092358,3493390000,315.1519773,17147705246,1031645217,812.8851591,78432622739,1886649146,16355.23823,2.74043E+11,5580926437
2017-12-22 00:00:00 UTC,4.527646434,448300384,26720980.36,1.10586,42840070721,4608170000,261.5298603,14234052423,2083304925,669.2764923,64585322054,2635463382,14084.82493,2.36028E+11,12164204097
2017-12-23 00:00:00 UTC,5.12317508,507266057.4,23690367.02,1.17695,45594036528,1544270000,288.0831029,15683534508,803239672.7,715.7190683,69087031854,1292257944,15241.91647,2.55445E+11,5076754666
2017-12-24 00:00:00 UTC,5.538086083,548348055.5,34952629.75,1.0328,40009788798,756540000,278.4641352,15164191368,655481444.2,686.2083089,66252429576,1224218822,14451.11455,2.42219E+11,4129411908
2017-12-25 00:00:00 UTC,6.747234213,668070648.4,52252104.5,1.12038,43402563104,685907000,270.8673658,14754269475,467761703.8,733.9025459,70871970751,1242520658,14302.75371,2.39756E+11,2485439207
2017-12-26 00:00:00 UTC,9.501865024,940817663.5,149272508.4,1.18401,45867534890,922634000,294.9908353,16072924636,620019112.6,774.1101981,74770905370,1046697072,16616.68206,2.78573E+11,4255570626
2017-12-27 00:00:00 UTC,10.47500919,1037172560,148911378.8,1.40645,54484670270,2876210000,271.5379785,14799093536,530760201.1,764.967062,73903417373,910830156.6,16373.08108,2.74522E+11,4950722889
2017-12-28 00:00:00 UTC,9.852713346,975556559.2,95910217.95,1.43294,55510870217,2838000000,254.0390847,13849152317,635697629.3,736.840047,71200955427,1012380621,15067.8995,2.52667E+11,5266566468
2017-12-29 00:00:00 UTC,9.124610609,903464194.9,50408988.13,2.20813,85541067911,7511360000,248.0700881,13527456144,543626255.6,755.3436413,73004412363,1172554374,15096.55944,2.53178E+11,3753038184
2017-12-30 00:00:00 UTC,8.356355155,827396149.3,48423137.62,2.17644,84313424411,8189150000,223.4003252,12185489808,569490495.3,736.9091915,71238101433,1306193222,13620.36187,2.28446E+11,3600481281
2017-12-31 00:00:00 UTC,9.208930333,911813028,51597413.7,2.28004,88326799817,4654810000,237.5714162,12961886489,411316764.3,774.6962555,74906560028,1127368142,14839.59079,2.48926E+11,2921202870
2018-01-01 00:00:00 UTC,8.828098651,874105359.9,31075823.15,2.31012,89492073294,1697900000,230.4621203,12577160934,365432350.4,776.0803304,75056629369,1101627636,14093.60683,2.3644E+11,2345478674
2018-01-02 00:00:00 UTC,9.090393224,900076194.7,61271745.97,2.45529,95115834951,3206290000,255.048185,13922438465,812530211.3,876.8902588,84822222589,2720973272,15321.93285,2.5708E+11,4130217904
2018-01-03 00:00:00 UTC,9.886323101,978884395.5,53274170.72,3.12571,1.21087E+11,6678660000,248.0421936,13543570837,618490220,963.0557507,93178531120,2308657206,15583.88554,2.61505E+11,3310355625
2018-01-04 00:00:00 UTC,9.675757667,958035469.6,93420651.4,3.22005,1.24742E+11,8104150000,244.8343724,13372231051,845373432.7,978.4161042,94681149309,2756635496,15976.36519,2.68125E+11,4217387188
2018-01-05 00:00:00 UTC,16.48852321,1632594637,337499050.4,2.93138,1.13559E+11,6173580000,254.1385251,13884034401,833526015.9,1004.894972,97269228886,2894788529,18336.92298,3.07774E+11,6275687596
2018-01-06 00:00:00 UTC,24.36990481,2412961755,635785335.1,3.09163,1.19767E+11,2833080000,289.9300334,15843489929,1487931537,1052.02336,1.01853E+11,1824841953,18343.66249,3.07926E+11,4240919831
2018-01-07 00:00:00 UTC,19.34260918,1915189106,232388598.3,3.39845,1.31653E+11,2412330000,278.9759817,15248620159,667642738.6,1137.654919,1.10168E+11,2286423001,17039.87391,2.86074E+11,3044989247
2018-01-08 00:00:00 UTC,19.21316046,1902371870,273476574.6,2.4485,94852796158,3307200000,263.7463834,14419874066,1025197262,1184.92393,1.14769E+11,4813539670,15900.36502,2.66976E+11,5752981090
2018-01-09 00:00:00 UTC,18.97882216,1879169097,178346673.3,2.14126,82950581295,3717140000,258.7199646,14148497881,790812334.8,1361.439668,1.31895E+11,4248463430,15604.72341,2.62044E+11,4214092202
2018-01-10 00:00:00 UTC,18.07411299,1789590223,111566126.4,1.95614,75779186818,4840510000,253.7921714,13882592428,809540658,1345.587602,1.30388E+11,5901388488,15509.27013,2.60474E+11,4969472883
2018-01-11 00:00:00 UTC,22.11006761,2189206234,360581509.3,1.93361,74906393931,6211300000,233.3433472,12767423944,870129604.1,1181.65141,1.14527E+11,3701485303,14050.56961,2.36009E+11,5833888113
2018-01-12 00:00:00 UTC,23.91492178,2367912065,368308961.1,2.02577,78476593332,3325760000,246.1918865,13473776177,584082051.3,1315.618758,1.27538E+11,2569674474,14759.29463,2.47946E+11,4021952803
2018-01-13 00:00:00 UTC,23.56498431,2333263357,153724664.6,2.0225,78349916335,2165090000,268.3681153,14691318137,722028981.2,1448.180086,1.4042E+11,3149029708,15193.3149,2.55266E+11,3134247725
2018-01-14 00:00:00 UTC,21.99391023,2177705028,108699094.9,1.86561,72272132220,1990660000,247.801155,13569302064,752643598.8,1410.000215,1.36747E+11,2771837301,14476.58897,2.43252E+11,3336056551
2018-01-15 00:00:00 UTC,20.77641063,2057155522,220841071,1.66706,64580475415,1798380000,241.1518061,13208591716,473284999.5,1329.671397,1.28981E+11,2438212397,14411.99771,2.42194E+11,3222958351
2018-01-16 00:00:00 UTC,14.27178999,1413107014,358680719.7,1.19515,46299086531,5720560000,189.4731284,10380883695,1234195162,1068.600411,1.03678E+11,5197858118,11723.91352,1.97044E+11,9677283153
2018-01-17 00:00:00 UTC,14.58879916,1444495360,268378075.3,1.29116,50018431632,7145750000,188.9409013,10354595856,1301544299,1022.365213,99216267384,5505023203,11415.39284,1.91883E+11,10225958521
2018-01-18 00:00:00 UTC,14.77328995,1462762531,182883600,1.61161,62432389946,9205920000,194.7553386,10676080235,816826523.6,1036.072313,1.00568E+11,3220457431,11569.42499,1.94497E+11,6558304864
2018-01-19 00:00:00 UTC,15.37896613,1522732952,114370659.9,1.54157,59719100383,3689240000,194.5835014,10669550044,441196407.8,1046.898597,1.0164E+11,2067139498,11758.46933,1.97699E+11,4208563477
2018-01-20 00:00:00 UTC,16.82245257,1665658319,134928573.5,1.58205,61287260884,2348780000,214.4069155,11759631410,406540749.8,1172.917206,1.13899E+11,1927757663,13260.27119,2.22978E+11,4520485016
2018-01-21 00:00:00 UTC,14.40164576,1425964554,122467851.5,1.38127,53509215791,2835820000,191.5864762,10510684679,367248175.6,1053.633202,1.02337E+11,1834167990,11703.50486,1.96828E+11,4319501969
2018-01-22 00:00:00 UTC,13.18340821,1305341981,110416823.8,1.30411,50520103531,2445750000,179.9210584,9873313455,409587562.8,1000.387133,97186332455,2128266202,10991.59501,1.84878E+11,5012581424
2018-01-23 00:00:00 UTC,13.16548379,1303567212,70851044.18,1.34234,52001100961,3071850000,178.0421117,9772732936,372431600.8,991.6653206,96359326866,2162095341,10894.00091,1.8326E+11,4779406611
2018-01-24 00:00:00 UTC,13.55562432,1342196586,82190454.44,1.33309,51642763890,1819990000,178.9696125,9826314586,290174800.9,1056.879233,1.02718E+11,1871168506,11277.11597,1.89731E+11,3582338296
2018-01-25 00:00:00 UTC,13.24126293,1311070407,87328527.67,1.30965,50734718382,1006410000,179.0631438,9834046330,289446568.9,1059.315496,1.02976E+11,2098100041,11225.25446,1.8888E+11,3204496193
2018-01-26 00:00:00 UTC,13.07623699,1294730529,94845524.66,1.21336,47004526321,2043480000,175.061498,9617105451,301481465.1,1048.798906,1.01975E+11,2126139932,11044.90724,1.85867E+11,4616389063
2018-01-27 00:00:00 UTC,13.33804992,1320653675,84817990.42,1.23119,47695245237,772842000,179.6483041,9871249084,232570961,1095.782514,1.0656E+11,1592501816,11456.21351,1.92805E+11,2894314081
2018-01-28 00:00:00 UTC,13.50932509,1337612314,75486161.26,1.41666,54880194055,1307040000,191.9302771,10549631549,291371460,1237.324176,1.20356E+11,3105991887,11665.69693,1.9636E+11,2682886341
2018-01-29 00:00:00 UTC,12.71430197,1258893895,55379925.98,1.31967,51122884593,1093900000,179.2810953,9857122567,238266079.8,1169.634257,1.13796E+11,2005499365,11157.66389,1.87829E+11,2345235501
2018-01-30 00:05:17 UTC,12.73046792,1260494551,54516384.92,1.31231,50837764502,1249430000,177.688529,9769454453,236686604.4,1161.908643,1.13044E+11,2006770996,11095.21069,1.86777E+11,2321424680
