Date,BNB_price,BNB_market_cap,BNB_total_volume,XRP_price,XRP_market_cap,XRP_Total_volume,LTC_price,LTC_market_cap,LTC_total_volume,ETH_price,ETH_market_cap,ETH_total_volume,BTC_price,BTC_market_cap,BTC_total_volume,NASDAQ_Comp_Price
2020-04-16,14.58594862,2207839720,393386119.5,0.181698014,8011761733,1937688980,39.29536506,2535232127,2748060851,153.2228637,16933905371,8578826590,6629.431738,1.21499E+11,29692916171,8532.36
2019-06-10,30.25359142,4369928612,364302505.1,0.387051361,16358957730,1908623423,115.1149354,7148529375,4395887366,232.0415842,24672828578,8029562832,7668.029628,1.36055E+11,20152037018,7823.17
2020-04-15,15.5827208,2357467179,431913949,0.186108887,8202409955,1862120142,41.19774364,2657665715,2964553332,158.2671512,17559917949,11468431212,6860.178536,1.25714E+11,33837365577,8393.18
2019-06-11,32.08186418,4631047360,460737919.2,0.400943351,16918473751,1826034468,129.7507982,8043166855,6084489614,247.2522762,26297325019,8199127074,8002.729983,1.41925E+11,21741587788,7822.57
2020-04-14,15.04557286,2272857628,415375272.7,0.188272368,8299611708,2228364721,41.26874879,2661968724,3080265656,156.7013588,17316641314,13286483792,6857.538538,1.25651E+11,38062368291,8515.74
2019-06-12,31.97493864,4618565687,420453329.4,0.392972679,16598752535,1493055010,135.8865027,8449820403,6007539297,245.0893785,26090193635,8182713237,7897.975477,1.40221E+11,21017248550,7792.72
2020-04-13,14.26511655,2178116506,404979912.8,0.187934185,8265151211,2018968368,42.10863751,2715856364,2968353311,158.8638257,17790409220,13002801330,6913.158787,1.26655E+11,34544392366,8192.42
2019-06-13,34.93884297,5023100993,541231338.3,0.400999891,17027842291,1448401396,134.7032168,8355572151,6229664881,260.5666341,27568882097,12143678886,8145.059098,1.4441E+11,22181532883,7837.13
2020-04-09,15.07540138,2282382272,394584672.4,0.20004763,8812426646,2045635630,46.48936303,2997021747,2972503205,172.8035683,19089126836,12116309212,7342.291601,1.34519E+11,38922547593,8153.58
2019-06-14,35.06496914,4911356615,610526678.3,0.400896649,17022857947,1476173702,131.1534727,8157896758,5119765923,255.1204266,27144233035,8992183284,8227.625726,1.45982E+11,22919390184,7796.66
2020-04-08,14.6599825,2207454729,420044095.2,0.192698795,8473684262,2553384541,44.67106612,2879457947,3942194403,164.5160197,18166748815,16711178691,7196.782202,1.31782E+11,43386074291,8090.9
2020-04-07,15.13632387,2289489107,444447157.6,0.194715076,8563367776,2390554002,44.68223083,2879838588,3675368960,169.8550498,18679968361,15337221519,7297.635558,1.33485E+11,45370138561,7887.26
2020-04-06,13.70949255,2073669547,407729033.9,0.178101526,7825008838,1640070010,40.31278374,2596608382,2723884177,142.8508835,15770466064,8271697078,6788.048273,1.24272E+11,31885662165,7913.24
2019-06-17,32.29551616,4534968212,485544582.6,0.427079846,18239801085,2704062273,136.6466312,8532388388,4866490226,269.0716935,28730739929,11214016848,8978.772588,1.59991E+11,27305637341,7845.02
2020-04-03,13.08091335,1971192628,383892319.3,0.178158151,7796534797,2346925185,39.96085941,2566188335,3722718657,141.4537054,15522802609,13645052824,6807.897018,1.2472E+11,47638672294,7373.08
2019-06-18,33.8264991,4748959735,465666757.4,0.445518123,18974636052,2924019808,133.9626898,8346180239,4245137133,273.1236885,29075955331,10113175117,9312.868295,1.65479E+11,27464356714,7953.88
2020-04-02,12.72926799,1927232839,334856444,0.175083891,7634756565,2002659987,39.37164462,2543112418,3127520527,136.2163856,14896572552,7848601147,6640.797666,1.20922E+11,35886963978,7487.31
2019-06-19,34.49030312,4833090694,569015628.3,0.428744319,18227858735,2771980976,135.7481646,8457404255,4739038502,264.7879311,28216787936,9119385783,9094.021746,1.61689E+11,25029522787,7987.32
2020-04-01,12.59992173,1906878809,329247177.6,0.173925641,7641538582,1985080188,39.12976024,2527868199,3066212298,133.2364468,14699970260,7869741297,6421.705414,1.1775E+11,32287674952,7360.58
2019-06-20,35.25139482,4950135106,636637447.3,0.436205547,18530036955,1880443514,136.5322781,8493411992,5231170785,269.1527998,28662304286,8141550514,9285.928674,1.64856E+11,22298101529,8051.34
2020-03-31,12.18632618,1843126770,276558085.3,0.170938439,7516283687,1990274339,38.99668227,2512152353,2809026118,132.363739,14615131245,8469234428,6403.141236,1.17152E+11,34907149978,7700.1
2019-06-21,36.8299815,5157341618,554034951.4,0.431192459,18349745155,1872182943,135.8029017,8468197398,4433680321,272.334691,29062957236,9013711197,9548.314565,1.69961E+11,24707058599,8031.71
2020-03-30,11.33580088,1716989351,187370629.2,0.164477017,7221559455,1869916825,37.34894252,2405018606,2140130654,125.3188745,13819843925,7718875105,5915.337155,1.08552E+11,25923471292,7774.15
2020-03-27,13.21323912,1991459536,272095324.1,0.174143881,7645994669,2139429596,40.37728013,2599126634,2649873991,138.7669376,15277363231,7749490794,6765.562079,1.23733E+11,34840544710,7502.38
2020-03-26,12.34602394,1863775407,248158273.6,0.161694511,7106446510,2007027966,39.24660316,2526054853,2671849842,136.2339214,15020580579,10616935308,6695.900618,1.22445E+11,42082295491,7797.54
2019-06-24,37.2855083,5230849016,505906464,0.468810865,19946875100,2947533576,137.1361333,8555970057,4621301531,307.9472103,32863219243,11379261836,10846.1251,1.93006E+11,29108428088,8005.7
2020-03-25,12.45297309,1885028599,285530102.7,0.162326488,7127137924,2083687565,40.61284666,2613698359,2920318856,138.7765713,15385255696,12119249138,6730.173782,1.23064E+11,45846522059,7384.3
2019-06-25,37.52768022,5264089617,469235896.7,0.473578245,20091885984,2327447810,135.8568501,8471753633,4536663332,311.068229,33154422292,10801735316,11045.55042,1.96225E+11,27529761441,7884.72
2020-03-24,12.10417697,1829868581,324459115.2,0.158182239,6935124634,2149427563,39.03582479,2511937006,3323889866,135.588658,14944699607,11596650461,6456.347486,1.18047E+11,45578824448,7417.86
2019-06-26,36.11575408,5066153058,325608881.6,0.469946618,19972957101,2819077634,136.4116606,8486012209,5203003986,318.6359447,33909642985,11894108469,11808.4199,2.09907E+11,33544426408,7909.97
2020-03-23,11.17898171,1688695770,282013365.3,0.150664185,6610426079,1876934021,35.50456004,2284444812,2676336913,122.5205988,13499834315,10177508399,5859.64743,1.07129E+11,37255748385,6860.67
2019-06-27,35.74632894,5010433484,478806888.3,0.465670987,19803154745,4686624019,131.5802422,8235782514,6671202463,337.3409578,36033928259,20783128905,12996.12434,2.31105E+11,56948964491,7967.76
2020-03-20,12.25320977,1858603762,346191031.6,0.163013764,7154342167,2490205856,38.98681964,2507643183,3454578338,136.8118758,15068113355,13910341816,6170.2006,1.12778E+11,48056214948,6879.52
2019-06-28,33.98946095,4751801261,398518850.1,0.408621436,17456010265,4079102906,115.1483045,7228421259,6892763678,295.8416529,31578278682,17565136833,11178.683,1.98805E+11,49628524363,8006.24
2020-03-19,10.37360276,1563418016,272872630.2,0.146861448,6436304691,1931411750,34.59071876,2224649956,3044607061,117.7004246,12900856058,9829287702,5376.280748,98259998309,37618067230,7150.58
2020-03-18,10.3342805,1573699552,232219642.1,0.148554964,6533184466,2083392084,34.52394451,2232853827,2945929416,117.2170414,12991193735,10514054746,5389.415775,98079756007,36007089254,6989.84
2020-03-17,9.4006708,1431388393,284841626.2,0.142336104,6240388468,2529761545,32.78637781,2108163870,3434261353,110.9915985,12178760413,11161656314,5032.501351,91962797384,44034438468,7334.78
2019-07-01,32.0894468,4511665471,261834959.5,0.396437489,16831748098,2042972342,122.5668431,7624136053,6518524940,292.838876,31176379855,14452227264,10888.09718,1.93705E+11,34920211165,8091.16
2020-03-16,10.38557708,1590139362,298770292.3,0.153646511,6732484160,2079737198,36.52943603,2348597742,2712125771,124.6034255,13756072459,10971643912,5397.933357,98632587514,32985693210,6904.59
2019-07-02,33.25846995,4663169793,284896198.1,0.407288327,17336877754,2599021591,123.1704588,7689460745,5950238375,295.2558981,31498970007,14541502315,10639.04629,1.89076E+11,37463414437,8109.09
2020-03-13,9.472898274,1437874400,412918004.3,0.137829599,6028784807,2844634645,30.28081713,1932962672,3997086815,110.5978978,11956631650,17357843633,5142.990459,93092131087,50009548492,7874.88
2019-07-03,31.87192068,4467346462,335470974.4,0.398830334,17028337735,2060372053,118.2395857,7371293846,5394392707,290.9596721,30959350149,13634093715,10822.76418,1.91742E+11,39264695559,8170.23
2020-03-12,16.56793677,2493501408,267252147,0.209855575,9174518396,2049343228,48.51609162,3118218947,3127779539,194.2179412,21375073650,14699687559,7935.52204,1.44948E+11,38689036553,7201.8
2020-03-11,16.88554253,2565981291,330638655.7,0.211528595,9268761808,2198016133,50.17570613,3224531075,3760841534,200.7490385,22178131747,10622282128,7906.731529,1.44411E+11,40882213634,7952.05
2019-07-05,33.22910267,4659887620,339615577.9,0.389542274,16573208978,2030600591,120.3834261,7516608516,4969335761,285.2194709,30439535097,11865088601,11229.60562,1.99869E+11,32487315000,8161.79
2020-03-10,16.58353401,2497008181,383658471.6,0.208822195,9150172778,2703449655,50.02511881,3214474673,4403136077,200.8468715,22001125399,17900321701,7921.332007,1.44664E+11,45678665163,8344.25
2020-03-09,16.87686615,2576606763,273483539.4,0.203846117,8932130947,2212569692,51.21393814,3290502551,3708201200,198.8196423,22145350491,18839637104,8041.365538,1.47077E+11,39132209138,7950.68
2020-03-06,20.81956237,3148122007,348942110.5,0.237998856,10432581065,2193770065,61.64747797,3959484177,4235758005,228.0809351,25072941968,16056678005,9038.870323,1.6507E+11,38122635173,8575.62
2019-07-08,33.06562097,4638830309,188520942.4,0.395821331,16819872958,1740393391,119.8995788,7482914954,3507943037,305.3362529,32585483973,9431071378,11436.43075,2.03441E+11,25828700447,8098.38
2020-03-05,19.99801653,3023669002,316845189.1,0.234636682,10272279568,2236741729,60.24834799,3869179765,4202923460,224.1348774,24635535324,14844945103,8758.646993,1.5987E+11,38832067217,8738.6
2019-07-09,33.41995235,4684838628,257515081.6,0.401872942,17076092243,1876546419,123.1905823,7703960525,4585954747,312.4663688,33325496554,11412190952,12260.2827,2.17909E+11,30917398836,8141.73
2020-03-04,19.59198541,2967313550,328500278.4,0.234579121,10269759591,2454087705,61.16972832,3927910860,6611887816,223.960116,24709361639,19133763159,8756.718577,1.59817E+11,68336042797,9018.09
2019-07-10,32.53941804,4566488798,206210576.1,0.394683588,16774388739,2105251168,119.1856668,7449471742,4678510431,307.7796838,32850299632,12539512335,12544.16726,2.23083E+11,35885342263,8202.53
2020-03-03,19.86962387,3047290852,342469581.8,0.239350654,10478654993,2463124756,61.38775322,3941488920,5491624365,231.679446,25392608994,18301098061,8905.876104,1.62522E+11,59776629743,8684.09
2019-07-11,31.37039574,4407009412,257707408.8,0.363827963,15485492118,3097274139,108.4878152,6784525323,5610935949,290.0099672,30956973577,14363666682,12166.39829,2.16918E+11,42163626088,8196.04
2020-03-02,18.99084847,2908085916,279150858.8,0.229177069,10025695675,2069107143,57.98271848,3722461516,4056678098,218.939797,24049874528,16557363029,8567.802249,1.55934E+11,34310775733,8952.16
2019-07-12,29.47546618,4119531545,204760017.4,0.332173294,14118488461,2987364187,102.2855933,6387392580,5528066518,268.635213,28636795383,11259727245,11385.06049,2.02244E+11,37061858273,8244.14
2020-02-28,19.12124747,2921518777,334602154.9,0.236176043,10372076911,2700620092,61.29501392,3948524905,5429761161,225.4297151,24879553838,23994578700,8781.175282,1.6015E+11,43045469001,8567.37
2020-02-27,18.71084905,2858511810,346015231.2,0.232663784,10107015239,3277214495,60.8542802,3915474638,5215601509,224.8105083,24823014147,20470479538,8801.657129,1.60732E+11,45140119230,8566.48
2020-02-26,20.38515618,3134455974,292947591,0.254937717,11161956330,2567025290,71.30588617,4572800080,4895640919,248.3173814,27274600635,15216321567,9345.342702,1.70479E+11,39441760776,8980.77
2019-07-15,28.43309611,3972548359,251891277.3,0.30641318,12926890404,2105009226,89.43528431,5590909888,4317468211,227.1220727,24246464997,10112411752,10285.46111,1.83266E+11,29857566851,8258.19
2020-02-25,22.03412707,3364128428,305719319.9,0.271683085,11885975615,2475554285,75.55416314,4830913142,5556387945,265.2421912,28974292557,21019871770,9670.960806,1.75872E+11,41928789500,8965.61
2019-07-16,28.36724993,3957842252,200366016.5,0.309740953,13234306671,2937047969,90.89757367,5697715523,3991747204,230.1801941,24761194859,12728221880,10911.34516,1.95225E+11,37553147017,8222.8
2020-02-24,22.87150377,3510096072,370143216.2,0.282839171,12368568031,2366852813,79.6662382,5110438785,4824912814,274.6312158,30135977088,15734092875,9946.716123,1.81368E+11,38743680759,9221.28
2019-07-17,25.20107504,3517761489,392803308.2,0.297860397,12688163582,2218366259,80.00788651,5020018291,4039029622,199.9405219,21404242629,11546792447,9538.827124,1.701E+11,34409824869,8185.21
2020-02-21,22.1400916,3400751851,293917888.2,0.272340779,11903878855,3305374381,69.52106032,4466674473,4890559684,257.9883953,28258309183,34355959853,9608.169181,1.74871E+11,53579139401,9576.59
2019-07-18,27.54721821,3847535319,502199697.8,0.310882732,13264731228,3188296353,89.78860119,5631083952,4873538937,210.8385371,22555777896,11495306974,9657.303101,1.72237E+11,33328381505,8207.24
2020-02-20,22.25110406,3449518851,288054592.2,0.279144334,12286661487,3177109702,70.81068718,4540377479,4593115889,259.1838037,28662558273,24634102799,9618.409248,1.75313E+11,50502739124,9750.96
2019-07-19,29.09426542,4551855723,629518301.4,0.322692326,13932325657,2138625335,101.2526725,6417532568,5551382479,226.3035343,24469199433,12224826621,10636.15573,1.89589E+11,34034952895,8146.49
2020-02-19,24.02472172,3691896846,347593301.5,0.296577455,13006965404,3811855428,77.04982022,4960734598,5159965554,281.9457403,31034929115,33038477053,10133.81742,1.84918E+11,54648014950,9817.18
2020-02-18,23.57106009,3598860680,440300039.6,0.289088124,12589617076,3853954525,73.47715817,4669235514,5371763867,267.9356656,29075052115,28621805406,9723.605026,1.76548E+11,48517591137,9732.74
2020-02-14,25.40353101,3894836056,382278654,0.323237491,14128273325,6605455719,80.35867614,5149006006,6608420065,267.6704445,29312880236,31919298278,10221.26031,1.8619E+11,54151236618,9731.18
2019-07-22,30.3923033,4727428071,251847154.6,0.330939092,14161880934,1482884903,99.9373504,6284290882,3657272805,226.1534077,24197616726,8668234009,10607.46356,1.89302E+11,22814710058,8204.14
2020-02-13,26.42048901,4030446328,476505354.9,0.300625271,13139923812,3939347661,80.84784735,5187061128,5184886590,264.0327682,29001954206,25083848406,10328.89757,1.88133E+11,45456624048,9711.97
2019-07-23,30.73883061,4273525246,365423407.6,0.322303962,13814272019,1412589496,95.23043716,5980929714,3077208159,217.6525617,23300408113,9159417329,10343.31814,1.84583E+11,21903683695,8251.4
2020-02-12,25.67332748,3940209442,513583904.5,0.280595881,12264466263,2313861746,76.68739112,4912693706,4447759449,236.7853485,25966283263,17260236148,10226.92577,1.86263E+11,38930644712,9725.96
2019-07-24,29.57406677,4599853135,288969810.3,0.31101459,13310659700,1313466595,90.85925439,5701311225,3089066991,213.5021516,22833250656,8343544803,9936.380762,1.7706E+11,22986552398,8321.5
2020-02-11,25.25283145,3882697589,621855205.6,0.2743149,11989933095,2336299972,74.31885057,4760514198,5254999782,224.1469965,24577280465,40180881297,9890.121224,1.80146E+11,81406687324,9638.94
2019-07-25,29.02233201,4516686409,241669214.8,0.312081839,13407153895,2023936434,94.67965451,5958518787,3916091299,217.1977777,23289112075,8036309077,9799.306313,1.75299E+11,33861034799,8238.54
2020-02-10,23.91937491,3671656948,396099869.6,0.282285223,12335363078,2235349086,76.97790034,4930315943,4224235060,228.2922608,25011126327,37065973225,10148.37972,1.84792E+11,78110955305,9628.39
2019-07-26,28.87914025,4506614256,289095454.6,0.312973727,13413623887,1825936400,93.28917513,5865631681,3224118406,219.487791,23512755316,8431628740,9878.231933,1.76569E+11,21622492404,8330.21
2020-02-07,20.60635932,3157866992,353390568.6,0.282309758,12336435223,2897162400,73.35397093,4696572136,4489773826,212.7334142,23314707734,30730370696,9744.636578,1.77388E+11,71141695218,9520.51
2020-02-06,19.18498174,2945748770,290141371.3,0.276457549,12080704084,3007089781,72.50229101,4641494960,4278773733,203.8593184,22414850797,27708721578,9592.183874,1.74597E+11,65675565621,9572.15
2020-02-05,18.12227006,2787798000,136322480.7,0.265674718,11609513518,2704937502,67.98402789,4351698221,3747064363,188.8422074,20665245888,21734656894,9179.959281,1.67075E+11,55377658456,9508.68
2019-07-29,27.73059672,4314964482,192889941.6,0.311714801,13347074384,1150295664,90.09950922,5673782532,3011274076,211.2297537,22676505895,6820635280,9534.755427,1.70326E+11,18649152593,8293.33
2020-02-04,18.46972778,2834950672,173491661.6,0.254215961,11100987586,2278216763,69.71674092,4457821019,4336675938,189.8617635,20791014743,23519056716,9308.912702,1.69407E+11,56824765308,9467.97
2019-07-30,27.01669153,4194357407,163244169.3,0.310001536,13256765886,1072835090,90.14972348,5668645564,3138753049,210.8235165,22532332968,7155796188,9510.593552,1.69247E+11,18424113910,8273.61
2020-02-03,18.42978587,2828376342,253345268.4,0.249459381,10897772304,2640052158,70.2138826,4493317029,5238349497,188.5506418,20619310835,21543158277,9338.416632,1.69927E+11,55025402184,9273.4
2019-07-31,26.71307181,4156576659,166536897.3,0.317124588,13593294984,1161116717,90.16601055,5671219030,2847164480,209.6462607,22459680356,6861118023,9568.437452,1.70791E+11,20138691741,8175.42
2020-01-31,18.57446821,2847071752,252662477.2,0.242766866,10605406033,2181535960,68.19062381,4362340215,4859857052,184.7262184,20090242968,18170945326,9509.805136,1.72993E+11,51037775415,9150.94
2019-08-01,27.72323251,4308951831,205603769.9,0.319898064,13704301137,1228517591,98.92354698,6220195734,3473296190,218.6130855,23395542241,7854507843,10062.99629,1.79525E+11,22957330876,8111.12
2020-01-30,17.84868978,2747236096,241033846.2,0.234721496,10253939578,1977002934,59.79618485,3824926436,3564120336,173.7068882,19140249467,15565369995,9276.893821,1.68738E+11,47273353144,9298.93
2019-08-02,28.73351771,4466200112,248683854.7,0.31579156,13537956703,1113075283,98.65042053,6206408395,3309959035,216.6304207,23212512549,7106350021,10361.312,1.85026E+11,23668036460,8004.07
2020-01-29,18.05671871,2745879946,237464057.1,0.237593532,10379406077,2085600978,60.41071902,3863812137,3102068140,175.1900031,19212409346,14300512538,9320.805854,1.69518E+11,49812761504,9275.16
2020-01-28,17.63534383,2698791730,230946817.9,0.230472362,10066088698,1806433337,58.47298334,3739446629,2820515141,169.7364357,18576520021,12435457693,8879.335549,1.61474E+11,39661537340,9269.68
2020-01-27,17.43695281,2674086713,243479316.9,0.229430589,10020588306,1612338570,56.1369598,3589659593,2691276422,167.6474096,18279197138,10518901915,8595.728298,1.56302E+11,30241155463,9139.31
2019-08-05,27.37379341,4258791236,131325705.1,0.31872971,13668611715,1214318296,92.95454565,5850597773,3101629900,221.9881529,23801827045,7801234063,10951.59383,1.95575E+11,23160251365,7726.04
2020-01-24,16.98120135,2605306662,213945091.1,0.227248881,9883783792,1588344751,54.26434769,3461934952,2614446139,162.5193711,17722969843,9017537604,8415.956027,1.52985E+11,30696020541,9314.91
2019-08-06,27.84979481,4333157157,167988088.9,0.321464413,13777732234,1542252024,96.09140933,6048990750,4684187612,232.8236835,24942936105,10565615080,11818.52553,2.10831E+11,30944497414,7833.27
2020-01-23,17.78528737,2727795014,221221906.9,0.23499544,10259917352,1517848019,58.18958487,3719224079,2571549990,167.8265296,18358377436,8809189829,8665.436914,1.57503E+11,25628542095,9402.48
2019-08-07,27.63965623,4285441779,183656050.4,0.313263716,13399477815,1412038823,93.47773965,5862623012,3856139294,227.0207111,24246876268,9971872219,11510.16415,2.04494E+11,31588470768,7862.83
2020-01-22,18.10566377,2775403908,282373775.6,0.236853459,10331513195,1689519339,57.61316886,3671276931,2662236964,169.2799359,18460475136,8267420453,8724.818623,1.58565E+11,27057681780,9383.77
2019-08-08,29.58785562,4599574627,298145570.4,0.312065528,13381939438,1303318321,90.80173095,5718781159,3819184577,226.4011932,24246033283,9705696057,11970.65756,2.13446E+11,30083670252,8039.16
2020-01-21,17.33176895,2658043750,263222093.5,0.232892794,10166649872,1732824923,57.11688481,3649924256,2588154597,166.9385281,18243871991,10983216126,8631.253954,1.56848E+11,29527689343,9370.81
2019-08-09,31.39623532,4905725073,363145977.4,0.309097744,13237128826,1194634495,90.44901913,5693852166,3734347253,221.9958862,23748361769,8972857707,12024.33157,2.14024E+11,26678574728,7959.14
2020-01-17,17.01346228,2603726452,180942925.1,0.228530591,9976223216,2022448461,57.57398848,3677471975,3604666159,163.8059011,17869543295,14605493159,8720.919501,1.58413E+11,36462155571,9388.94
2020-01-16,17.65995959,2695653560,363286199.2,0.233002833,10123709179,2536228718,58.17539943,3704825024,4827236011,166.2530969,18104742352,17862385532,8820.850106,1.59961E+11,48160401007,9357.13
2020-01-15,16.65121704,2546512800,256200729.8,0.232868654,10153845096,2696981092,58.83510789,3751459377,4922572946,165.9914385,18075462341,18970204899,8801.871213,1.59481E+11,55384169406,9258.7
2019-08-12,30.21945445,4697767187,242894746.2,0.303054503,12985212683,1150952646,90.04694604,5662782562,3722570269,216.4855806,23199201016,8817555226,11549.99835,2.06323E+11,23042219585,7863.41
2020-01-14,15.16279627,2328371221,190567044.1,0.211574999,9203081181,1344392776,49.56609673,3166461607,2778346081,143.5879691,15715287657,8019794567,8110.647965,1.47446E+11,27962176781,9251.33
2019-08-13,30.14741802,4689030305,271495248.5,0.300436008,12889295804,1028626746,85.69709746,5397410029,3115206973,211.1131413,22642683363,6858803451,11381.24136,2.03439E+11,19933740546,8016.36
2020-01-13,15.30362181,2347844997,210916688.7,0.214744497,9309701295,1497339723,50.99692384,3252025458,3268625614,145.4228763,15859031094,8488793478,8171.401185,1.48204E+11,27533390876,9273.93
2019-08-14,29.42439973,4576574417,221058562.5,0.297480068,12764025324,1110547504,84.7514473,5344000403,3050352960,209.2657371,22436740683,7468627796,10903.65499,1.94717E+11,22886684528,7773.94
2020-01-10,14.40240029,2202749504,186715078.2,0.203559359,8789096375,1375082673,44.89538451,2852809770,2499015923,137.8605593,14998595868,7280640218,7832.795644,1.41914E+11,29276053441,9178.86
2019-08-15,26.8605482,4165543779,223457498.8,0.262775906,11253728617,2347825616,75.4927016,4752088694,3596556068,185.6553006,19905411204,9066370572,10016.21739,1.78692E+11,26620934498,7766.62
2020-01-09,14.49911394,2231554930,182170907.2,0.207745503,9024811868,1751818179,45.20246779,2891096929,2791396416,140.2739353,15364547562,10095847759,8045.789125,1.4609E+11,39971512000,9203.43
2019-08-16,28.08213543,4367803038,216142177.6,0.264510355,11332614728,1895907030,76.33490308,4810925278,4212152729,188.1527812,20166571469,9569868633,10295.87714,1.83808E+11,31003755662,7895.99
2020-01-08,14.96951629,2303435257,212354395.1,0.214023378,9305934112,2246849401,46.32730535,2964692011,2892663220,143.0194323,15656491188,9440938788,8147.415238,1.47799E+11,34823187724,9129.24
2020-01-07,14.90050444,2290887105,222341899.1,0.218869377,9465463489,2315410062,45.6950145,2915710358,2553854866,143.806398,15692578635,9514201882,7734.675516,1.40557E+11,28148518762,9068.58
2020-01-06,14.00636071,2147450560,183407548.1,0.193815607,8392968450,1151983921,43.22732338,2754444566,2498422926,135.0057136,14738834254,7260645128,7349.972248,1.33389E+11,21929224571,9071.46
2019-08-19,27.88234933,4336728966,202612800,0.2820286,12092359196,1838892908,76.28570176,4809379454,2641844352,194.3573676,20870523158,7608103574,10309.87244,1.84381E+11,19708814223,8002.81
2020-01-03,13.00717054,1995647509,157356597.6,0.187433319,8125379010,1082069171,39.41381313,2513232761,1678103159,127.045258,13859793330,6497297884,6963.853354,1.26281E+11,20313194628,9020.77
2019-08-20,28.86852453,4490115415,221446917,0.282565699,12116329854,1917072318,77.2115304,4872521839,2773105464,202.9597508,21805354687,7984979710,10895.97184,1.94884E+11,22097997942,7948.56
2020-01-02,13.68590249,2099316231,184709056.8,0.192555524,8341958972,1043385828,41.60631613,2650379787,1979757414,130.484685,14230588104,6623732041,7193.754668,1.30423E+11,18123516839,9092.19
2019-08-21,28.02916643,4357721882,201300051.7,0.274295235,11764716904,1621294115,74.9572198,4727402063,2502518005,196.2727473,21099092814,7427661566,10743.78931,1.92182E+11,19460170323,8020.21
2019-12-31,13.85356391,2126194408,180733324.1,0.193166159,8369269617,1226858693,42.36779064,2699090061,2413296756,131.4621364,14330460495,8424570388,7240.428912,1.31378E+11,22320671264,8972.6
2019-08-22,26.91143437,4185784963,185975146.1,0.266513028,11413635523,1548186502,73.19850689,4609132552,2640156550,187.0161891,20090814029,7533577003,10124.05821,1.81095E+11,22757336326,7991.39
2019-12-30,14.10702787,2161147035,214556552.2,0.196265099,8505334096,1119363222,43.14977707,2754147232,2630902542,134.3236472,14666626034,6514129764,7394.029286,1.33998E+11,22035194451,8945.99
2019-08-23,27.04457597,4205397695,201586318.2,0.271077778,11626842602,1320547724,73.64105832,4646007169,2591144232,191.521196,20579733353,8373678957,10127.78986,1.81312E+11,20144228964,7751.77
2019-12-27,13.14235568,2017880019,154341640.3,0.189614034,8215272623,1181611503,40.03638537,2550665687,1823335377,125.6145843,13697038141,7594710628,7208.489308,1.30769E+11,24771695136,9006.62
2019-12-26,13.0750508,2006685206,139752557.3,0.188722299,8181632450,1082512474,40.1279239,2556600597,1942469015,125.0187059,13638505587,6446543348,7204.184876,1.30644E+11,23546783551,9022.39
2019-12-24,13.31438246,2045544930,162666681.5,0.190527436,8255381378,1334054094,40.71217531,2585741048,2299054233,128.1699717,13932981483,8703094374,7335.207616,1.32932E+11,30235862119,8952.88
2019-08-26,26.04408291,4050116268,135627428.9,0.269789057,11574629577,1118735287,72.28716978,4562469731,2340871846,186.322369,20024597154,6925363690,10090.06158,1.80491E+11,17899166778,7853.74
2019-12-23,13.80561462,2110853077,203768506.8,0.19640411,8496336850,1245684251,41.93873727,2664688459,2614792012,132.1774697,14364983064,7466406124,7488.196175,1.35086E+11,24325792144,8945.65
2019-08-27,26.02882082,4052311062,288888691.9,0.269653922,11576918970,1434705560,73.57420484,4644031327,2874109243,188.3772575,20251623746,7808973222,10334.91185,1.8499E+11,23392461463,7826.95
2019-12-20,13.30727067,2041771180,157559456.8,0.190036225,8222963567,1442126234,39.64559521,2521238730,2387843926,128.0791539,13910360785,7865020994,7152.558692,1.29499E+11,23539013331,8924.96
2019-08-28,25.59875634,3981389946,180761295.9,0.269445005,11557280521,1163074581,72.68133749,4588186518,2568431551,186.9706849,20099329728,6715792818,10167.88939,1.81891E+11,20937236587,7856.88
2019-12-19,13.49195485,2070675410,221276214.8,0.195506944,8433452995,1973167348,40.80669431,2594814107,3359767389,132.7413611,14431239760,11532439096,7274.768504,1.3123E+11,57308255784,8887.22
2019-08-29,23.47066269,3649903449,191707533.2,0.257131402,11035776388,1426107479,66.82695259,4218301251,3048158913,173.0270357,18598885731,6630138919,9753.487049,1.74175E+11,22948105442,7973.39
2019-12-18,12.35542612,1900250905,182840088.9,0.185609997,8026650034,2031835847,36.97768954,2353649451,2643878380,121.7701073,13287532088,9871891691,6627.162515,1.19932E+11,26481385709,8827.73
2019-08-30,21.78184137,3391602184,182628052.4,0.25583109,10998830453,1517389984,63.69241401,4022507945,2922973600,168.799165,18182244936,7553876741,9485.141424,1.69826E+11,20461661030,7962.88
2019-12-17,13.45310493,2066058407,167675616.2,0.206730403,8950378006,1378455406,40.01510786,2549989418,2339807026,132.7227432,14450939876,8956132140,6901.036915,1.24985E+11,22208927989,8823.36
2019-12-16,14.35506342,2205239116,166600618.2,0.217591164,9421061835,1116573944,43.46519642,2769888223,2105842301,142.2108692,15508762801,6837194966,7108.563022,1.28887E+11,18896096612,8814.23
2019-12-13,14.71313142,2262402193,158091955.8,0.218663694,9488179880,1195013016,43.72602331,2790943136,2133233953,145.0259255,15788957248,6766489317,7200.707018,1.3049E+11,19829801018,8734.88
